Num_exp,Num_feat1,Num_feat2,Tau,Dif,Fuzzy,Remove_stop,Compress,Chose,Dic,F1,Best_parameter
4030,2000,2000,0.9,True,True,False,False,1,1,0.5176470588235295,{'C': 0.05}
4318,2000,2000,0.9,True,True,False,True,1,2,0.5303030303030303,{'C': 0.05}
5085,1500,1200,0.9,True,True,True,False,1,6,0.5476190476190476,{'C': 0.05}
4678,2000,2000,0.9,False,True,False,False,3,4,0.6562499999999999,{'C': 0.05}
4462,2000,2000,0.9,False,True,True,False,3,3,0.6666666666666667,{'C': 0.05}
4846,2000,2000,0.9,False,True,True,False,3,5,0.676923076923077,{'C': 0.05}
5109,1500,1200,0.9,True,True,False,False,1,6,0.5647058823529411,{'C': 2}
4054,2000,2000,0.9,False,True,True,False,3,1,0.676923076923077,{'C': 0.05}
4702,2000,2000,0.9,True,True,True,True,1,4,0.4732824427480916,{'C': 0.05}
4342,2000,2000,0.9,False,True,True,True,3,2,0.64,{'C': 0.5}
5133,1500,1200,0.9,False,True,True,False,3,6,0.6969696969696971,{'C': 0.05}
4726,2000,2000,0.9,True,True,False,True,1,4,0.4769230769230769,{'C': 0.05}
4486,2000,2000,0.9,False,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
4870,2000,2000,0.9,False,True,False,False,3,5,0.6969696969696971,{'C': 0.05}
4078,2000,2000,0.9,False,True,False,False,3,1,0.6461538461538462,{'C': 0.05}
4366,2000,2000,0.9,False,True,False,True,3,2,0.6336633663366336,{'C': 0.12}
5157,1500,1200,0.9,False,True,False,False,3,6,0.676923076923077,{'C': 0.05}
4199,100,100,0.9,True,True,True,False,1,2,0.5806451612903226,{'C': 0.25}
4510,2000,2000,0.9,True,True,True,True,1,3,0.4822695035460994,{'C': 0.05}
4894,2000,2000,0.9,True,True,True,True,1,5,0.3832335329341317,{'C': 0.05}
4223,100,100,0.9,True,True,False,False,1,2,0.5869565217391304,{'C': 0.25}
4750,2000,2000,0.9,False,True,True,True,3,4,0.761904761904762,{'C': 0.05}
4247,100,100,0.9,False,True,True,False,3,2,0.7692307692307694,{'C': 0.05}
4102,2000,2000,0.9,True,True,True,True,1,1,0.4183006535947712,{'C': 0.05}
4271,100,100,0.9,False,True,False,False,3,2,0.7848101265822786,{'C': 0.05}
4990,2000,2000,0.9,True,True,True,True,1,6,0.5223880597014926,{'C': 0.05}
4295,100,100,0.9,True,True,True,True,1,2,0.39999999999999997,{'C': 4}
4534,2000,2000,0.9,True,True,False,True,1,3,0.49275362318840576,{'C': 0.05}
4319,100,100,0.9,True,True,False,True,1,2,0.39263803680981596,{'C': 0.5}
4918,2000,2000,0.9,True,True,False,True,1,5,0.3832335329341317,{'C': 0.05}
4343,100,100,0.9,False,True,True,True,3,2,0.7021276595744681,{'C': 0.25}
4367,100,100,0.9,False,True,False,True,3,2,0.6534653465346535,{'C': 0.25}
4126,2000,2000,0.9,True,True,False,True,1,1,0.4129032258064516,{'C': 0.05}
4200,200,100,0.9,True,True,True,False,1,2,0.5365853658536586,{'C': 2}
5014,2000,2000,0.9,True,True,False,True,1,6,0.5223880597014926,{'C': 0.05}
4774,2000,2000,0.9,False,True,False,True,3,4,0.7529411764705882,{'C': 0.05}
4224,200,100,0.9,True,True,False,False,1,2,0.5348837209302325,{'C': 0.05}
4607,100,100,0.9,True,True,True,False,1,4,0.4050632911392405,{'C': 0.05}
4248,200,100,0.9,False,True,True,False,3,2,0.7042253521126761,{'C': 0.5}
4631,100,100,0.9,True,True,False,False,1,4,0.42500000000000004,{'C': 0.05}
4272,200,100,0.9,False,True,False,False,3,2,0.7123287671232876,{'C': 0.12}
4558,2000,2000,0.9,False,True,True,True,3,3,0.6881720430107527,{'C': 0.05}
4655,100,100,0.9,False,True,True,False,3,4,0.5161290322580646,{'C': 0.05}
4942,2000,2000,0.9,False,True,True,True,3,5,0.5043478260869565,{'C': 0.05}
4296,200,100,0.9,True,True,True,True,1,2,0.31055900621118016,{'C': 0.05}
4679,100,100,0.9,False,True,False,False,3,4,0.32786885245901637,{'C': 1}
4320,200,100,0.9,True,True,False,True,1,2,0.32051282051282054,{'C': 0.05}
4703,100,100,0.9,True,True,True,True,1,4,0.28708133971291866,{'C': 0.05}
4150,2000,2000,0.9,False,True,True,True,3,1,0.6799999999999999,{'C': 0.05}
4727,100,100,0.9,True,True,False,True,1,4,0.2912621359223301,{'C': 0.05}
4344,200,100,0.9,False,True,True,True,3,2,0.6875,{'C': 0.5}
5038,2000,2000,0.9,False,True,True,True,3,6,0.5,{'C': 0.05}
4751,100,100,0.9,False,True,True,True,3,4,0.22413793103448276,{'C': 0.25}
4368,200,100,0.9,False,True,False,True,3,2,0.6796116504854369,{'C': 1}
4775,100,100,0.9,False,True,False,True,3,4,0.21666666666666667,{'C': 0.25}
4201,100,200,0.9,True,True,True,False,1,2,0.5168539325842697,{'C': 0.05}
4608,200,100,0.9,True,True,True,False,1,4,0.5517241379310345,{'C': 0.25}
4225,100,200,0.9,True,True,False,False,1,2,0.5652173913043477,{'C': 0.12}
4582,2000,2000,0.9,False,True,False,True,3,3,0.6947368421052632,{'C': 0.05}
4632,200,100,0.9,True,True,False,False,1,4,0.48101265822784817,{'C': 4}
4966,2000,2000,0.9,False,True,False,True,3,5,0.4827586206896552,{'C': 0.05}
4249,100,200,0.9,False,True,True,False,3,2,0.725,{'C': 0.05}
4391,100,100,0.9,True,True,True,False,1,3,0.4761904761904762,{'C': 0.05}
4799,100,100,0.9,True,True,True,False,1,5,0.6436781609195402,{'C': 2}
4656,200,100,0.9,False,True,True,False,3,4,0.5454545454545455,{'C': 0.05}
4273,100,200,0.9,False,True,False,False,3,2,0.7560975609756099,{'C': 0.05}
4439,100,100,0.9,True,True,False,False,1,3,0.46511627906976744,{'C': 0.05}
4823,100,100,0.9,True,True,False,False,1,5,0.6499999999999999,{'C': 2}
4680,200,100,0.9,False,True,False,False,3,4,0.5373134328358209,{'C': 0.05}
4297,100,200,0.9,True,True,True,True,1,2,0.47407407407407404,{'C': 0.05}
5062,2000,2000,0.9,False,True,False,True,3,6,0.49600000000000005,{'C': 0.05}
4174,2000,2000,0.9,False,True,False,True,3,1,0.6732673267326732,{'C': 0.05}
4463,100,100,0.9,False,True,True,False,3,3,0.42424242424242425,{'C': 0.5}
4847,100,100,0.9,False,True,True,False,3,5,0.7341772151898733,{'C': 1}
4704,200,100,0.9,True,True,True,True,1,4,0.22660098522167488,{'C': 0.05}
4321,100,200,0.9,True,True,False,True,1,2,0.481203007518797,{'C': 0.12}
4007,100,100,0.9,True,True,True,False,1,1,0.6046511627906976,{'C': 0.05}
4487,100,100,0.9,False,True,False,False,3,3,0.4516129032258065,{'C': 0.12}
4871,100,100,0.9,False,True,False,False,3,5,0.7435897435897435,{'C': 0.25}
4728,200,100,0.9,True,True,False,True,1,4,0.22772277227722776,{'C': 0.05}
4345,100,200,0.9,False,True,True,True,3,2,0.6666666666666667,{'C': 4}
4031,100,100,0.9,True,True,False,False,1,1,0.5647058823529411,{'C': 0.05}
4511,100,100,0.9,True,True,True,True,1,3,0.1619047619047619,{'C': 0.05}
4895,100,100,0.9,True,True,True,True,1,5,0.42953020134228187,{'C': 0.25}
4752,200,100,0.9,False,True,True,True,3,4,0.1889763779527559,{'C': 0.05}
4369,100,200,0.9,False,True,False,True,3,2,0.6213592233009708,{'C': 1}
4055,100,100,0.9,False,True,True,False,3,1,0.8250000000000001,{'C': 0.05}
4535,100,100,0.9,True,True,False,True,1,3,0.16113744075829384,{'C': 0.05}
4919,100,100,0.9,True,True,False,True,1,5,0.4266666666666667,{'C': 0.25}
4776,200,100,0.9,False,True,False,True,3,4,0.1935483870967742,{'C': 0.05}
4079,100,100,0.9,False,True,False,False,3,1,0.7749999999999999,{'C': 0.25}
4202,500,200,0.9,True,True,True,False,1,2,0.5316455696202531,{'C': 0.05}
4559,100,100,0.9,False,True,True,True,3,3,0.21212121212121213,{'C': 0.05}
5086,2000,2000,0.9,True,True,True,False,1,6,0.5227272727272727,{'C': 2}
4943,100,100,0.9,False,True,True,True,3,5,0.6324786324786326,{'C': 0.05}
4609,100,200,0.9,True,True,True,False,1,4,0.5185185185185186,{'C': 0.12}
4103,100,100,0.9,True,True,True,True,1,1,0.35838150289017345,{'C': 0.05}
4583,100,100,0.9,False,True,False,True,3,3,0.21705426356589147,{'C': 0.05}
4967,100,100,0.9,False,True,False,True,3,5,0.5811965811965812,{'C': 0.05}
4226,500,200,0.9,True,True,False,False,1,2,0.5238095238095238,{'C': 0.5}
4633,100,200,0.9,True,True,False,False,1,4,0.48,{'C': 1}
4127,100,100,0.9,True,True,False,True,1,1,0.3647058823529412,{'C': 0.05}
4392,200,100,0.9,True,True,True,False,1,3,0.4418604651162791,{'C': 0.05}
4800,200,100,0.9,True,True,True,False,1,5,0.6,{'C': 2}
4657,100,200,0.9,False,True,True,False,3,4,0.3508771929824561,{'C': 0.12}
4151,100,100,0.9,False,True,True,True,3,1,0.7096774193548387,{'C': 2}
4250,500,200,0.9,False,True,True,False,3,2,0.7837837837837839,{'C': 0.12}
4440,200,100,0.9,True,True,False,False,1,3,0.4631578947368421,{'C': 1}
4824,200,100,0.9,True,True,False,False,1,5,0.5348837209302325,{'C': 0.12}
4681,100,200,0.9,False,True,False,False,3,4,0.4516129032258065,{'C': 0.05}
4175,100,100,0.9,False,True,False,True,3,1,0.7096774193548387,{'C': 1}
4464,200,100,0.9,False,True,True,False,3,3,0.4067796610169492,{'C': 1}
5110,2000,2000,0.9,True,True,False,False,1,6,0.5517241379310345,{'C': 1}
4848,200,100,0.9,False,True,True,False,3,5,0.7027027027027027,{'C': 0.5}
4274,500,200,0.9,False,True,False,False,3,2,0.7397260273972602,{'C': 0.05}
4705,100,200,0.9,True,True,True,True,1,4,0.22748815165876773,{'C': 0.05}
4008,200,100,0.9,True,True,True,False,1,1,0.39506172839506176,{'C': 1}
4488,200,100,0.9,False,True,False,False,3,3,0.43076923076923085,{'C': 0.5}
4729,100,200,0.9,True,True,False,True,1,4,0.22641509433962265,{'C': 0.05}
4872,200,100,0.9,False,True,False,False,3,5,0.7466666666666667,{'C': 0.05}
4298,500,200,0.9,True,True,True,True,1,2,0.2909090909090909,{'C': 0.12}
4032,200,100,0.9,True,True,False,False,1,1,0.38961038961038963,{'C': 4}
4512,200,100,0.9,True,True,True,True,1,3,0.16438356164383564,{'C': 0.25}
4896,200,100,0.9,True,True,True,True,1,5,0.3555555555555555,{'C': 0.05}
4753,100,200,0.9,False,True,True,True,3,4,0.32323232323232326,{'C': 0.05}
4322,500,200,0.9,True,True,False,True,1,2,0.2962962962962963,{'C': 0.12}
4056,200,100,0.9,False,True,True,False,3,1,0.75,{'C': 0.05}
4536,200,100,0.9,True,True,False,True,1,3,0.16666666666666666,{'C': 0.05}
4920,200,100,0.9,True,True,False,True,1,5,0.3516483516483516,{'C': 0.05}
4777,100,200,0.9,False,True,False,True,3,4,0.3061224489795918,{'C': 0.05}
4080,200,100,0.9,False,True,False,False,3,1,0.736842105263158,{'C': 0.05}
4560,200,100,0.9,False,True,True,True,3,3,0.24285714285714285,{'C': 0.05}
4346,500,200,0.9,False,True,True,True,3,2,0.6875,{'C': 0.12}
4944,200,100,0.9,False,True,True,True,3,5,0.5378151260504201,{'C': 0.05}
4610,500,200,0.9,True,True,True,False,1,4,0.5747126436781609,{'C': 0.05}
4104,200,100,0.9,True,True,True,True,1,1,0.29787234042553196,{'C': 0.12}
4584,200,100,0.9,False,True,False,True,3,3,0.2620689655172414,{'C': 0.05}
4968,200,100,0.9,False,True,False,True,3,5,0.5,{'C': 0.12}
4370,500,200,0.9,False,True,False,True,3,2,0.7083333333333334,{'C': 2}
5134,2000,2000,0.9,False,True,True,False,3,6,0.7164179104477613,{'C': 0.05}
4128,200,100,0.9,True,True,False,True,1,1,0.29629629629629634,{'C': 0.12}
4634,500,200,0.9,True,True,False,False,1,4,0.5681818181818181,{'C': 1}
4393,100,200,0.9,True,True,True,False,1,3,0.5,{'C': 0.5}
4801,100,200,0.9,True,True,True,False,1,5,0.6262626262626262,{'C': 0.25}
4152,200,100,0.9,False,True,True,True,3,1,0.6736842105263158,{'C': 4}
4441,100,200,0.9,True,True,False,False,1,3,0.4578313253012048,{'C': 0.25}
4658,500,200,0.9,False,True,True,False,3,4,0.6451612903225806,{'C': 0.5}
4825,100,200,0.9,True,True,False,False,1,5,0.5773195876288659,{'C': 0.12}
4176,200,100,0.9,False,True,False,True,3,1,0.6881720430107527,{'C': 1}
4465,100,200,0.9,False,True,True,False,3,3,0.41269841269841273,{'C': 0.05}
4203,500,2000,0.9,True,True,True,False,1,2,0.5416666666666666,{'C': 2}
4849,100,200,0.9,False,True,True,False,3,5,0.7297297297297297,{'C': 0.5}
4682,500,200,0.9,False,True,False,False,3,4,0.6562499999999999,{'C': 0.12}
4009,100,200,0.9,True,True,True,False,1,1,0.6428571428571429,{'C': 0.5}
4489,100,200,0.9,False,True,False,False,3,3,0.4193548387096774,{'C': 0.12}
4873,100,200,0.9,False,True,False,False,3,5,0.7631578947368421,{'C': 0.05}
4033,100,200,0.9,True,True,False,False,1,1,0.627906976744186,{'C': 1}
4706,500,200,0.9,True,True,True,True,1,4,0.1509433962264151,{'C': 0.05}
4513,100,200,0.9,True,True,True,True,1,3,0.21428571428571427,{'C': 0.05}
4897,100,200,0.9,True,True,True,True,1,5,0.43243243243243235,{'C': 0.12}
4057,100,200,0.9,False,True,True,False,3,1,0.7272727272727273,{'C': 0.05}
4730,500,200,0.9,True,True,False,True,1,4,0.15165876777251183,{'C': 0.05}
4227,500,2000,0.9,True,True,False,False,1,2,0.5531914893617021,{'C': 0.5}
4537,100,200,0.9,True,True,False,True,1,3,0.21428571428571427,{'C': 0.05}
5158,2000,2000,0.9,False,True,False,False,3,6,0.7164179104477613,{'C': 0.05}
4921,100,200,0.9,True,True,False,True,1,5,0.4189189189189189,{'C': 0.25}
4991,100,100,0.9,True,True,True,True,1,6,0.25149700598802394,{'C': 0.05}
4081,100,200,0.9,False,True,False,False,3,1,0.7341772151898733,{'C': 0.12}
4561,100,200,0.9,False,True,True,True,3,3,0.18604651162790695,{'C': 1}
4945,100,200,0.9,False,True,True,True,3,5,0.6481481481481481,{'C': 0.05}
4754,500,200,0.9,False,True,True,True,3,4,0.25954198473282447,{'C': 0.5}
5015,100,100,0.9,True,True,False,True,1,6,0.24096385542168675,{'C': 0.05}
4105,100,200,0.9,True,True,True,True,1,1,0.5538461538461539,{'C': 0.05}
4585,100,200,0.9,False,True,False,True,3,3,0.17600000000000002,{'C': 0.05}
4969,100,200,0.9,False,True,False,True,3,5,0.6238532110091743,{'C': 0.05}
5039,100,100,0.9,False,True,True,True,3,6,0.47552447552447547,{'C': 1}
4129,100,200,0.9,True,True,False,True,1,1,0.5538461538461539,{'C': 0.05}
4778,500,200,0.9,False,True,False,True,3,4,0.2706766917293233,{'C': 0.25}
5063,100,100,0.9,False,True,False,True,3,6,0.5037037037037037,{'C': 0.05}
4394,500,200,0.9,True,True,True,False,1,3,0.4356435643564356,{'C': 0.5}
4802,500,200,0.9,True,True,True,False,1,5,0.5393258426966292,{'C': 0.05}
4251,500,2000,0.9,False,True,True,False,3,2,0.7352941176470589,{'C': 0.05}
4153,100,200,0.9,False,True,True,True,3,1,0.6666666666666667,{'C': 0.5}
5087,100,100,0.9,True,True,True,False,1,6,0.6666666666666667,{'C': 0.25}
4442,500,200,0.9,True,True,False,False,1,3,0.4418604651162791,{'C': 2}
4826,500,200,0.9,True,True,False,False,1,5,0.5882352941176471,{'C': 1}
5111,100,100,0.9,True,True,False,False,1,6,0.6904761904761904,{'C': 0.05}
4177,100,200,0.9,False,True,False,True,3,1,0.6213592233009708,{'C': 0.5}
4611,500,2000,0.9,True,True,True,False,1,4,0.54,{'C': 0.05}
5135,100,100,0.9,False,True,True,False,3,6,0.6913580246913581,{'C': 0.12}
4010,500,200,0.9,True,True,True,False,1,1,0.5128205128205128,{'C': 0.5}
4466,500,200,0.9,False,True,True,False,3,3,0.5423728813559323,{'C': 0.05}
4850,500,200,0.9,False,True,True,False,3,5,0.75,{'C': 0.05}
5159,100,100,0.9,False,True,False,False,3,6,0.7088607594936709,{'C': 0.5}
4992,200,100,0.9,True,True,True,True,1,6,0.2573099415204678,{'C': 0.05}
4275,500,2000,0.9,False,True,False,False,3,2,0.7164179104477613,{'C': 0.5}
4034,500,200,0.9,True,True,False,False,1,1,0.5,{'C': 0.05}
4490,500,200,0.9,False,True,False,False,3,3,0.5172413793103449,{'C': 0.05}
4874,500,200,0.9,False,True,False,False,3,5,0.75,{'C': 0.05}
5016,200,100,0.9,True,True,False,True,1,6,0.25301204819277107,{'C': 0.05}
4635,500,2000,0.9,True,True,False,False,1,4,0.5714285714285714,{'C': 2}
5040,200,100,0.9,False,True,True,True,3,6,0.5037037037037037,{'C': 0.05}
4514,500,200,0.9,True,True,True,True,1,3,0.15311004784688995,{'C': 0.05}
4898,500,200,0.9,True,True,True,True,1,5,0.32487309644670054,{'C': 0.12}
4058,500,200,0.9,False,True,True,False,3,1,0.7567567567567567,{'C': 0.05}
4299,500,2000,0.9,True,True,True,True,1,2,0.3790849673202615,{'C': 0.05}
5064,200,100,0.9,False,True,False,True,3,6,0.4888888888888889,{'C': 0.05}
4922,500,200,0.9,True,True,False,True,1,5,0.32323232323232326,{'C': 0.25}
4538,500,200,0.9,True,True,False,True,1,3,0.16113744075829384,{'C': 0.12}
4082,500,200,0.9,False,True,False,False,3,1,0.7397260273972602,{'C': 0.05}
5088,200,100,0.9,True,True,True,False,1,6,0.5542168674698796,{'C': 2}
5112,200,100,0.9,True,True,False,False,1,6,0.5952380952380952,{'C': 0.12}
4562,500,200,0.9,False,True,True,True,3,3,0.25757575757575757,{'C': 0.05}
4946,500,200,0.9,False,True,True,True,3,5,0.5196850393700788,{'C': 0.05}
4659,500,2000,0.9,False,True,True,False,3,4,0.676923076923077,{'C': 0.05}
4106,500,200,0.9,True,True,True,True,1,1,0.2923976608187135,{'C': 0.25}
4323,500,2000,0.9,True,True,False,True,1,2,0.3790849673202615,{'C': 0.05}
5136,200,100,0.9,False,True,True,False,3,6,0.7272727272727273,{'C': 0.05}
4130,500,200,0.9,True,True,False,True,1,1,0.2840236686390532,{'C': 0.12}
4586,500,200,0.9,False,True,False,True,3,3,0.2790697674418605,{'C': 0.05}
4970,500,200,0.9,False,True,False,True,3,5,0.5039370078740157,{'C': 0.05}
5160,200,100,0.9,False,True,False,False,3,6,0.6756756756756757,{'C': 0.5}
4993,100,200,0.9,True,True,True,True,1,6,0.3728813559322034,{'C': 0.05}
4154,500,200,0.9,False,True,True,True,3,1,0.723404255319149,{'C': 1}
5017,100,200,0.9,True,True,False,True,1,6,0.3728813559322034,{'C': 0.05}
4683,500,2000,0.9,False,True,False,False,3,4,0.6562499999999999,{'C': 0.05}
4347,500,2000,0.9,False,True,True,True,3,2,0.4626865671641791,{'C': 0.05}
5041,100,200,0.9,False,True,True,True,3,6,0.5454545454545454,{'C': 0.05}
4395,500,2000,0.9,True,True,True,False,1,3,0.49411764705882355,{'C': 0.25}
4803,500,2000,0.9,True,True,True,False,1,5,0.5135135135135135,{'C': 0.12}
4178,500,200,0.9,False,True,False,True,3,1,0.7010309278350515,{'C': 0.05}
5065,100,200,0.9,False,True,False,True,3,6,0.5669291338582677,{'C': 0.05}
5089,100,200,0.9,True,True,True,False,1,6,0.6292134831460675,{'C': 0.12}
4707,500,2000,0.9,True,True,True,True,1,4,0.40268456375838924,{'C': 0.12}
5113,100,200,0.9,True,True,False,False,1,6,0.6511627906976744,{'C': 0.12}
4443,500,2000,0.9,True,True,False,False,1,3,0.5121951219512195,{'C': 0.05}
4827,500,2000,0.9,True,True,False,False,1,5,0.5194805194805195,{'C': 0.05}
4011,500,2000,0.9,True,True,True,False,1,1,0.5238095238095238,{'C': 4}
4371,500,2000,0.9,False,True,False,True,3,2,0.437956204379562,{'C': 0.05}
5137,100,200,0.9,False,True,True,False,3,6,0.7160493827160495,{'C': 0.05}
4731,500,2000,0.9,True,True,False,True,1,4,0.39473684210526316,{'C': 0.05}
5161,100,200,0.9,False,True,False,False,3,6,0.7532467532467532,{'C': 0.05}
4204,300,700,0.9,True,True,True,False,1,2,0.6233766233766234,{'C': 0.25}
4994,500,200,0.9,True,True,True,True,1,6,0.33333333333333337,{'C': 0.05}
4035,500,2000,0.9,True,True,False,False,1,1,0.49438202247191015,{'C': 2}
4228,300,700,0.9,True,True,False,False,1,2,0.5882352941176471,{'C': 2}
4467,500,2000,0.9,False,True,True,False,3,3,0.6461538461538462,{'C': 0.05}
5018,500,200,0.9,True,True,False,True,1,6,0.3295454545454546,{'C': 0.12}
4851,500,2000,0.9,False,True,True,False,3,5,0.7058823529411764,{'C': 0.05}
4755,500,2000,0.9,False,True,True,True,3,4,0.4821428571428571,{'C': 0.05}
4252,300,700,0.9,False,True,True,False,3,2,0.75,{'C': 0.25}
5042,500,200,0.9,False,True,True,True,3,6,0.5116279069767442,{'C': 0.05}
5066,500,200,0.9,False,True,False,True,3,6,0.496124031007752,{'C': 0.05}
4059,500,2000,0.9,False,True,True,False,3,1,0.6764705882352942,{'C': 0.05}
4276,300,700,0.9,False,True,False,False,3,2,0.7397260273972602,{'C': 0.25}
4491,500,2000,0.9,False,True,False,False,3,3,0.6461538461538462,{'C': 0.05}
4875,500,2000,0.9,False,True,False,False,3,5,0.7164179104477613,{'C': 0.05}
5090,500,200,0.9,True,True,True,False,1,6,0.5609756097560976,{'C': 0.12}
4300,300,700,0.9,True,True,True,True,1,2,0.45112781954887227,{'C': 0.12}
4779,500,2000,0.9,False,True,False,True,3,4,0.4807692307692307,{'C': 0.25}
5114,500,200,0.9,True,True,False,False,1,6,0.5476190476190476,{'C': 0.5}
4324,300,700,0.9,True,True,False,True,1,2,0.4592592592592592,{'C': 0.05}
4612,300,700,0.9,True,True,True,False,1,4,0.4423076923076923,{'C': 0.5}
4515,500,2000,0.9,True,True,True,True,1,3,0.4195804195804196,{'C': 0.12}
4899,500,2000,0.9,True,True,True,True,1,5,0.3597883597883598,{'C': 0.05}
5138,500,200,0.9,False,True,True,False,3,6,0.7605633802816902,{'C': 0.05}
4083,500,2000,0.9,False,True,False,False,3,1,0.6764705882352942,{'C': 0.12}
4348,300,700,0.9,False,True,True,True,3,2,0.611111111111111,{'C': 0.12}
4636,300,700,0.9,True,True,False,False,1,4,0.48979591836734687,{'C': 0.5}
5162,500,200,0.9,False,True,False,False,3,6,0.75,{'C': 0.05}
4539,500,2000,0.9,True,True,False,True,1,3,0.4054054054054054,{'C': 0.05}
4923,500,2000,0.9,True,True,False,True,1,5,0.35602094240837695,{'C': 0.05}
4107,500,2000,0.9,True,True,True,True,1,1,0.5,{'C': 0.5}
4372,300,700,0.9,False,True,False,True,3,2,0.6153846153846154,{'C': 0.5}
4660,300,700,0.9,False,True,True,False,3,4,0.5806451612903225,{'C': 0.05}
4995,500,2000,0.9,True,True,True,True,1,6,0.41558441558441556,{'C': 0.05}
4684,300,700,0.9,False,True,False,False,3,4,0.6031746031746033,{'C': 0.05}
4205,1000,1500,0.9,True,False,True,False,1,2,0.5581395348837209,{'C': 0.5}
4131,500,2000,0.9,True,True,False,True,1,1,0.4962406015037593,{'C': 0.12}
4563,500,2000,0.9,False,True,True,True,3,3,0.45454545454545453,{'C': 0.12}
4708,300,700,0.9,True,True,True,True,1,4,0.327683615819209,{'C': 0.05}
5019,500,2000,0.9,True,True,False,True,1,6,0.4129032258064516,{'C': 0.05}
4947,500,2000,0.9,False,True,True,True,3,5,0.7157894736842105,{'C': 0.5}
4732,300,700,0.9,True,True,False,True,1,4,0.335195530726257,{'C': 0.05}
4229,1000,1500,0.9,True,False,False,False,1,2,0.5217391304347826,{'C': 0.05}
4756,300,700,0.9,False,True,True,True,3,4,0.5346534653465347,{'C': 0.05}
4155,500,2000,0.9,False,True,True,True,3,1,0.4878048780487805,{'C': 2}
5043,500,2000,0.9,False,True,True,True,3,6,0.7010309278350515,{'C': 0.05}
4587,500,2000,0.9,False,True,False,True,3,3,0.4642857142857143,{'C': 0.25}
4971,500,2000,0.9,False,True,False,True,3,5,0.723404255319149,{'C': 0.5}
4780,300,700,0.9,False,True,False,True,3,4,0.5436893203883495,{'C': 0.05}
4253,1000,1500,0.9,False,False,True,False,3,2,0.6969696969696971,{'C': 0.05}
4396,300,700,0.9,True,True,True,False,1,3,0.4285714285714286,{'C': 0.5}
4804,300,700,0.9,True,True,True,False,1,5,0.4935064935064935,{'C': 0.25}
4444,300,700,0.9,True,True,False,False,1,3,0.4090909090909091,{'C': 2}
4828,300,700,0.9,True,True,False,False,1,5,0.5063291139240507,{'C': 0.12}
4179,500,2000,0.9,False,True,False,True,3,1,0.44615384615384623,{'C': 0.12}
5067,500,2000,0.9,False,True,False,True,3,6,0.7083333333333334,{'C': 0.05}
4613,1000,1500,0.9,True,False,True,False,1,4,0.6097560975609756,{'C': 2}
4012,300,700,0.9,True,True,True,False,1,1,0.5316455696202531,{'C': 0.05}
4277,1000,1500,0.9,False,False,False,False,3,2,0.7164179104477613,{'C': 0.05}
4468,300,700,0.9,False,True,True,False,3,3,0.5423728813559323,{'C': 0.5}
4852,300,700,0.9,False,True,True,False,3,5,0.72,{'C': 0.05}
5091,500,2000,0.9,True,True,True,False,1,6,0.5714285714285714,{'C': 0.05}
4036,300,700,0.9,True,True,False,False,1,1,0.5185185185185186,{'C': 0.05}
4637,1000,1500,0.9,True,False,False,False,1,4,0.6024096385542169,{'C': 0.5}
4492,300,700,0.9,False,True,False,False,3,3,0.5714285714285715,{'C': 0.25}
4876,300,700,0.9,False,True,False,False,3,5,0.7297297297297297,{'C': 0.05}
4301,1000,1500,0.9,True,False,True,True,1,2,0.4328358208955224,{'C': 0.12}
4060,300,700,0.9,False,True,True,False,3,1,0.75,{'C': 0.05}
4516,300,700,0.9,True,True,True,True,1,3,0.39490445859872614,{'C': 0.5}
4900,300,700,0.9,True,True,True,True,1,5,0.3728813559322034,{'C': 0.05}
5115,500,2000,0.9,True,True,False,False,1,6,0.5376344086021505,{'C': 1}
4325,1000,1500,0.9,True,False,False,True,1,2,0.43478260869565216,{'C': 0.05}
4661,1000,1500,0.9,False,False,True,False,3,4,0.6969696969696971,{'C': 0.05}
4540,300,700,0.9,True,True,False,True,1,3,0.39473684210526316,{'C': 0.05}
4924,300,700,0.9,True,True,False,True,1,5,0.3728813559322034,{'C': 0.05}
4084,300,700,0.9,False,True,False,False,3,1,0.7428571428571429,{'C': 0.05}
4564,300,700,0.9,False,True,True,True,3,3,0.45762711864406774,{'C': 0.05}
4108,300,700,0.9,True,True,True,True,1,1,0.578512396694215,{'C': 0.25}
4948,300,700,0.9,False,True,True,True,3,5,0.7157894736842105,{'C': 0.05}
5139,500,2000,0.9,False,True,True,False,3,6,0.7352941176470589,{'C': 0.05}
4349,1000,1500,0.9,False,False,True,True,3,2,0.6238532110091743,{'C': 0.12}
4685,1000,1500,0.9,False,False,False,False,3,4,0.676923076923077,{'C': 0.05}
4132,300,700,0.9,True,True,False,True,1,1,0.5619834710743802,{'C': 0.5}
4588,300,700,0.9,False,True,False,True,3,3,0.4516129032258065,{'C': 0.05}
4972,300,700,0.9,False,True,False,True,3,5,0.7083333333333334,{'C': 0.05}
4156,300,700,0.9,False,True,True,True,3,1,0.5794392523364487,{'C': 0.12}
4709,1000,1500,0.9,True,False,True,True,1,4,0.5378151260504201,{'C': 0.5}
5163,500,2000,0.9,False,True,False,False,3,6,0.7164179104477613,{'C': 0.05}
4397,1000,1500,0.9,True,False,True,False,1,3,0.4666666666666667,{'C': 0.12}
4373,1000,1500,0.9,False,False,False,True,3,2,0.6037735849056605,{'C': 0.25}
